last_file_found,ps3_name,auto,naegles,final_choice,status,ps3_path,ryukishi_path
unknown,001a,NO_MATCH,gk3,gk3,NAEGLES,external\ps3\ep1\scene\001a.png,external\ryukishi\ep5\CG\gk3.png
unknown,001b,NO_MATCH,gk3,gk3,NAEGLES,external\ps3\ep1\scene\001b.png,external\ryukishi\ep5\CG\gk3.png
unknown,002a,NO_MATCH,m_hi3,m_hi3,NAEGLES,external\ps3\ep1\scene\002a.png,external\ryukishi\ep5\CG\m_hi3.png
unknown,002b,NO_MATCH,m_hi3,m_hi3,NAEGLES,external\ps3\ep1\scene\002b.png,external\ryukishi\ep5\CG\m_hi3.png
unknown,003,NO_MATCH,bg_210,bg_210,NAEGLES,external\ps3\ep2\scene\003.png,external\ryukishi\ep1\CG\bg_210.png
unknown,004,NO_MATCH,m_hi4,m_hi4,NAEGLES,external\ps3\ep1\scene\004.png,external\ryukishi\ep6\CG\m_hi4.png
unknown,004b,NO_MATCH,m_hi4,m_hi4,NAEGLES,external\ps3\ep1\scene\004b.png,external\ryukishi\ep6\CG\m_hi4.png
unknown,006,NO_MATCH,mati_o1,mati_o1,NAEGLES,external\ps3\ep2\flashback\scene\006.png,external\ryukishi\ep5\CG\mati_o1.png
unknown,008,NO_MATCH,gk3,gk3,NAEGLES,external\ps3\ep1\scene\008.png,external\ryukishi\ep5\CG\gk3.png
unknown,009b,NO_MATCH,mati2,mati2,NAEGLES,external\ps3\ep2\scene\009b.png,external\ryukishi\ep5\CG\mati2.png
unknown,010,NO_MATCH,bg_210,bg_210,NAEGLES,external\ps3\ep3\scene\010.png,external\ryukishi\ep1\CG\bg_210.png
unknown,011d,NO_MATCH,jyt1,jyt1,NAEGLES,external\ps3\ep4\scene\011d.png,external\ryukishi\ep5\CG\jyt1.png
unknown,011e,NO_MATCH,jyt1,jyt1,NAEGLES,external\ps3\ep4\scene\011e.png,external\ryukishi\ep5\CG\jyt1.png
unknown,011f,NO_MATCH,jyt1,jyt1,NAEGLES,external\ps3\ep4\scene\011f.png,external\ryukishi\ep5\CG\jyt1.png
unknown,025,NO_MATCH,bg_031,bg_031,NAEGLES,external\ps3\ep3\scene\025.png,external\ryukishi\ep3\CG\bg_031.png
unknown,029,NO_MATCH,jsa3,jsa3,NAEGLES,external\ps3\ep2\scene\029.png,external\ryukishi\ep5\CG\jsa3.png
unknown,031,NO_MATCH,ma_j3,ma_j3,NAEGLES,external\ps3\ep1\scene\031.png,external\ryukishi\ep6\CG\ma_j3.png
unknown,033a,NO_MATCH,ma_g3,ma_g3,NAEGLES,external\ps3\ep1\scene\033a.png,external\ryukishi\ep6\CG\ma_g3.png
unknown,033b,NO_MATCH,ma_g3,ma_g3,NAEGLES,external\ps3\ep1\scene\033b.png,external\ryukishi\ep6\CG\ma_g3.png
unknown,033c,NO_MATCH,ma_g3,ma_g3,NAEGLES,external\ps3\ep1\scene\033c.png,external\ryukishi\ep6\CG\ma_g3.png
unknown,033d,NO_MATCH,ma_g3,ma_g3,NAEGLES,external\ps3\ep1\scene\033d.png,external\ryukishi\ep6\CG\ma_g3.png
unknown,038a,NO_MATCH,bg_071,bg_071,NAEGLES,external\ps3\ep4\scene\038a.png,external\ryukishi\ep2\CG\bg_071.png
unknown,038b,NO_MATCH,bg_071,bg_071,NAEGLES,external\ps3\ep4\scene\038b.png,external\ryukishi\ep2\CG\bg_071.png
unknown,038c,NO_MATCH,bg_071,bg_071,NAEGLES,external\ps3\ep4\scene\038c.png,external\ryukishi\ep2\CG\bg_071.png
unknown,043a,NO_MATCH,gk1,gk1,NAEGLES,external\ps3\ep3\scene\043a.png,external\ryukishi\ep5\CG\gk1.png
unknown,043b,NO_MATCH,gk1,gk1,NAEGLES,external\ps3\ep3\scene\043b.png,external\ryukishi\ep5\CG\gk1.png
unknown,046,NO_MATCH,oki_g3,oki_g3,NAEGLES,external\ps3\ep3\scene\046.png,external\ryukishi\ep5\CG\oki_g3.png
unknown,07thlogo,NO_MATCH,07thlogo,07thlogo,NAEGLES,external\ps3\ep1\07thlogo.png,external\ryukishi\ep1\CG\07thlogo.png
unknown,101,NO_MATCH,hi6,hi6,NAEGLES,external\ps3\ep1\scene\101.png,external\ryukishi\ep5\CG\hi6.png
unknown,102,NO_MATCH,m_hi3,m_hi3,NAEGLES,external\ps3\ep1\scene\102.png,external\ryukishi\ep5\CG\m_hi3.png
unknown,103a,NO_MATCH,bg_247,bg_247,NAEGLES,external\ps3\ep1\scene\103a.png,external\ryukishi\ep1\CG\bg_247.png
unknown,103b,NO_MATCH,bg_247,bg_247,NAEGLES,external\ps3\ep1\scene\103b.png,external\ryukishi\ep1\CG\bg_247.png
unknown,104,NO_MATCH,ma_j2,ma_j2,NAEGLES,external\ps3\ep1\scene\104.png,external\ryukishi\ep6\CG\ma_j2.png
unknown,105a,NO_MATCH,ma_g1,ma_g1,NAEGLES,external\ps3\ep2\scene\105a.png,external\ryukishi\ep7\CG\ma_g1.png
unknown,105b,NO_MATCH,ma_g1,ma_g1,NAEGLES,external\ps3\ep2\scene\105b.png,external\ryukishi\ep7\CG\ma_g1.png
unknown,106,NO_MATCH,jsa3,jsa3,NAEGLES,external\ps3\ep2\scene\106.png,external\ryukishi\ep5\CG\jsa3.png
unknown,107a,NO_MATCH,sinryo_sinsatu1,sinryo_sinsatu1,NAEGLES,external\ps3\ep2\scene\107a.png,external\ryukishi\ep7\CG\sinryo_sinsatu1.png
unknown,107b,NO_MATCH,sinryo_sinsatu1,sinryo_sinsatu1,NAEGLES,external\ps3\ep2\scene\107b.png,external\ryukishi\ep7\CG\sinryo_sinsatu1.png
unknown,107c,NO_MATCH,sinryo_sinsatu1,sinryo_sinsatu1,NAEGLES,external\ps3\ep2\scene\107c.png,external\ryukishi\ep7\CG\sinryo_sinsatu1.png
unknown,108,NO_MATCH,gk3,gk3,NAEGLES,external\ps3\ep3\scene\108.png,external\ryukishi\ep5\CG\gk3.png
unknown,109b,NO_MATCH,oki_g3,oki_g3,NAEGLES,external\ps3\ep3\scene\109b.png,external\ryukishi\ep5\CG\oki_g3.png
unknown,109e,NO_MATCH,oki_g3,oki_g3,NAEGLES,external\ps3\ep3\scene\109e.png,external\ryukishi\ep5\CG\oki_g3.png
unknown,110a,NO_MATCH,ji4,ji4,NAEGLES,external\ps3\ep3\scene\110a.png,external\ryukishi\ep6\CG\ji4.png
unknown,110b,NO_MATCH,ji4,ji4,NAEGLES,external\ps3\ep3\scene\110b.png,external\ryukishi\ep6\CG\ji4.png
unknown,111a,NO_MATCH,ma2,ma2,NAEGLES,external\ps3\ep3\scene\111a.png,external\ryukishi\ep5\CG\ma2.png
unknown,111b,NO_MATCH,ma2,ma2,NAEGLES,external\ps3\ep3\scene\111b.png,external\ryukishi\ep5\CG\ma2.png
unknown,113a,NO_MATCH,ji2,ji2,NAEGLES,external\ps3\ep3\scene\113a.png,external\ryukishi\ep5\CG\ji2.png
unknown,113b,NO_MATCH,ji2,ji2,NAEGLES,external\ps3\ep3\scene\113b.png,external\ryukishi\ep5\CG\ji2.png
unknown,114,NO_MATCH,t_ep8,t_ep8,NAEGLES,external\ps3\ep3\scene\114.png,external\ryukishi\ep3\CG\t_ep8.png
unknown,115,NO_MATCH,ji4,ji4,NAEGLES,external\ps3\ep3\scene\115.png,external\ryukishi\ep6\CG\ji4.png
unknown,2,NO_MATCH,2,2,NAEGLES,external\ps3\ep1\2.png,external\ryukishi\ep1\CG\2.png
unknown,201a,NO_MATCH,m_hi9,m_hi9,NAEGLES,external\ps3\ep4\scene\201a.png,external\ryukishi\ep5\CG\m_hi9.png
unknown,201b,NO_MATCH,m_hi9,m_hi9,NAEGLES,external\ps3\ep4\scene\201b.png,external\ryukishi\ep5\CG\m_hi9.png
unknown,201c,NO_MATCH,black,black,NAEGLES,external\ps3\ep4\scene\201c.png,external\ryukishi\ep1\CG\black.png
unknown,202,NO_MATCH,jt1,jt1,NAEGLES,external\ps3\ep4\scene\202.png,external\ryukishi\ep6\CG\jt1.png
unknown,203a,NO_MATCH,ima2,ima2,NAEGLES,external\ps3\ep4\scene\203a.png,external\ryukishi\ep5\CG\ima2.png
unknown,203b,NO_MATCH,ima2,ima2,NAEGLES,external\ps3\ep4\scene\203b.png,external\ryukishi\ep5\CG\ima2.png
unknown,3,NO_MATCH,3,3,NAEGLES,external\ps3\ep3\3.png,external\ryukishi\ep3\CG\3.png
unknown,4,NO_MATCH,4,4,NAEGLES,external\ps3\ep1\4.png,external\ryukishi\ep1\CG\4.png
unknown,5,NO_MATCH,5,5,NAEGLES,external\ps3\ep1\5.png,external\ryukishi\ep1\CG\5.png
unknown,aa,NO_MATCH,aa,aa,NAEGLES,external\ps3\ep1\aa.png,external\ryukishi\ep1\CG\aa.png
_mats_024.txt,aka1,aka1,aka1,aka1,IDENTICAL,external\ps3\ep1\background\aka1.png,external\ryukishi\ep1\CG\aka1.png
_mats_024.txt,aka2,aka2,aka2,aka2,IDENTICAL,external\ps3\ep2\background\aka2.png,external\ryukishi\ep3\CG\aka2.png
unknown,alphaimage,NO_MATCH,NO_MATCH,NO_MATCH,EFFECT,external\ps3\ep1\alphaimage.png,NO_MATCH
_kakera52.txt,basu_soukou,eki2,NO_MATCH,eki2,AUTOMATIC,external\ps3\ep8\background\basu_soukou.png,external\ryukishi\ep5\CG\eki2.png
unknown,bg_089_mo,NO_MATCH,ke5,ke5,NAEGLES,external\ps3\ep4\bg_089_mo.png,external\ryukishi\ep5\CG\ke5.png
unknown,bg_161,NO_MATCH,re1,re1,NAEGLES,external\ps3\ep1\bg_161.png,external\ryukishi\ep6\CG\re1.png
unknown,bg_226,NO_MATCH,bg_226,bg_226,NAEGLES,external\ps3\ep2\bg_226.png,external\ryukishi\ep2\CG\bg_226.png
unknown,bg_235,NO_MATCH,bg_235,bg_235,NAEGLES,external\ps3\ep3\bg_235.png,external\ryukishi\ep3\CG\bg_235.png
unknown,bg_246b,NO_MATCH,bg_246,bg_246,NAEGLES,external\ps3\ep2\bg_246b.png,external\ryukishi\ep1\CG\bg_246.png
unknown,black,NO_MATCH,black,black,NAEGLES,external\ps3\ep1\black.png,external\ryukishi\ep1\CG\black.png
wata_ep_02.txt,byo_01,sinryo_sinsatu1,sinryo_sinsatu1,sinryo_sinsatu1,IDENTICAL,external\ps3\ep2\background\byo_01.png,external\ryukishi\ep7\CG\sinryo_sinsatu1.png
_mats_022.txt,byo_ten,ke6,NO_MATCH,ke6,AUTOMATIC,external\ps3\ep8\background\byo_ten.png,external\ryukishi\ep7\CG\ke6.png
unknown,c,NO_MATCH,c,c,NAEGLES,external\ps3\ep1\c.png,external\ryukishi\ep1\CG\c.png
unknown,centerblind,NO_MATCH,centerblind,centerblind,EFFECT,external\ps3\ep1\centerblind.png,external\ryukishi\ep1\CG\centerblind.png
_mats_022.txt,chika_rouka,sr_2,NO_MATCH,sr_2,AUTOMATIC,external\ps3\ep8\background\chika_rouka.png,external\ryukishi\ep8\sr_2.png
_mats_022.txt,chika_sekyurithi,torakku2,NO_MATCH,torakku2,AUTOMATIC,external\ps3\ep8\background\chika_sekyurithi.png,external\ryukishi\ep7\CG\torakku2.png
_mats_op.txt,chika_shisetsu,ko1,NO_MATCH,ko1,AUTOMATIC,external\ps3\ep8\background\chika_shisetsu.png,external\ryukishi\ep8\ko1.png
unknown,cinema,NO_MATCH,cinema,cinema,NAEGLES,external\ps3\ep1\cinema.png,external\ryukishi\ep1\CG\cinema.png
_mina_op.txt,damu2,damu2,damu2,damu2,IDENTICAL,external\ps3\ep1\background\damu2.png,external\ryukishi\ep5\CG\damu2.png
_mina_026.txt,damu4,damu3,bg_004,damu3,CONTRADICTORY,external\ps3\ep1\background\damu4.png,external\ryukishi\ep7\CG\damu3.png
onik_002.txt,damu4_01,NO_MATCH,bg_004,bg_004,NAEGLES,external\ps3\ep1\background\damu4_01.png,external\ryukishi\ep1\CG\bg_004.png
_mats_018.txt,denwa,denwa,denwa,denwa,IDENTICAL,external\ps3\ep1\background\denwa.png,external\ryukishi\ep5\CG\denwa.png
unknown,down,NO_MATCH,down,down,EFFECT,external\ps3\ep1\down.png,external\ryukishi\ep1\CG\down.png
unknown,e1,NO_MATCH,NO_MATCH,NO_MATCH,EFFECT,external\ps3\ep2\e1.png,NO_MATCH
_meak_tips_08.txt,eki,bg_012,bg_012,bg_012,IDENTICAL,external\ps3\ep1\background\eki.png,external\ryukishi\ep1\CG\bg_012.png
unknown,end,NO_MATCH,end,end,NAEGLES,external\ps3\ep3\end.png,external\ryukishi\ep3\CG\end.png
unknown,end_1,NO_MATCH,end_1,end_1,NAEGLES,external\ps3\ep1\end_1.png,external\ryukishi\ep1\CG\end_1.png
unknown,end_1_j,NO_MATCH,end_1_j,end_1_j,NAEGLES,external\ps3\ep1\end_1_j.png,external\ryukishi\ep1\CG\end_1_j.png
unknown,end_2,NO_MATCH,end_2,end_2,NAEGLES,external\ps3\ep1\end_2.png,external\ryukishi\ep1\CG\end_2.png
unknown,end_2_j,NO_MATCH,end_2_j,end_2_j,NAEGLES,external\ps3\ep1\end_2_j.png,external\ryukishi\ep1\CG\end_2_j.png
unknown,end_3,NO_MATCH,end_3,end_3,NAEGLES,external\ps3\ep1\end_3.png,external\ryukishi\ep1\CG\end_3.png
unknown,end_3_j,NO_MATCH,end_3_j,end_3_j,NAEGLES,external\ps3\ep1\end_3_j.png,external\ryukishi\ep1\CG\end_3_j.png
unknown,ex_jump,NO_MATCH,ex_jump,ex_jump,NAEGLES,external\ps3\ep1\ex_jump.png,external\ryukishi\ep1\CG\ex_jump.png
unknown,ex_otsu,NO_MATCH,ex_otsu,ex_otsu,NAEGLES,external\ps3\ep1\ex_otsu.png,external\ryukishi\ep1\CG\ex_otsu.png
unknown,ex_otsu_hima,NO_MATCH,ex_otsu_hima,ex_otsu_hima,NAEGLES,external\ps3\ep4\ex_otsu_hima.png,external\ryukishi\ep4\CG\ex_otsu_hima.png
unknown,ex_otsu_tata,NO_MATCH,ex_otsu_tata,ex_otsu_tata,NAEGLES,external\ps3\ep3\ex_otsu_tata.png,external\ryukishi\ep3\CG\ex_otsu_tata.png
unknown,ex_otsu_wata,NO_MATCH,ex_otsu_wata,ex_otsu_wata,NAEGLES,external\ps3\ep2\ex_otsu_wata.png,external\ryukishi\ep2\CG\ex_otsu_wata.png
unknown,ex_tips,NO_MATCH,ex_tips,ex_tips,NAEGLES,external\ps3\ep1\ex_tips.png,external\ryukishi\ep1\CG\ex_tips.png
unknown,eye,NO_MATCH,bg_018,bg_018,NAEGLES,external\ps3\ep1\scene\eye.png,external\ryukishi\ep2\CG\bg_018.png
_mats_025.txt,file,file,simen2,file,CONTRADICTORY,external\ps3\ep4\background\file.png,external\ryukishi\ep6\CG\file.png
_mats_024.txt,fure1,fure1,NO_MATCH,fure1,AUTOMATIC,external\ps3\ep7\background\fure1.png,external\ryukishi\ep7\CG\fure1.png
_mats_008.txt,fure2,fure2,NO_MATCH,fure2,AUTOMATIC,external\ps3\ep7\background\fure2.png,external\ryukishi\ep7\CG\fure2.png
_mats_025.txt,furiker_a,f_a,furiker_a,furiker_a,CONTRADICTORY,external\ps3\ep1\background\furiker_a.png,external\ryukishi\ep1\CG\furiker_a.png
_mats_025.txt,furiker_b,f_b,furiker_b,furiker_b,CONTRADICTORY,external\ps3\ep1\background\furiker_b.png,external\ryukishi\ep1\CG\furiker_b.png
_mats_025.txt,furiker_c,bg0,furiker_a,bg0,CONTRADICTORY,external\ps3\ep3\background\furiker_c.png,external\ryukishi\ep3\CG\bg0.png
_mats_013.txt,g1,g1,g1,g1,IDENTICAL,external\ps3\ep1\background\g1.png,external\ryukishi\ep5\CG\g1.png
_tsum_026.txt,g1_01,g1,g1,g1,IDENTICAL,external\ps3\ep3\background\g1_01.png,external\ryukishi\ep5\CG\g1.png
_mats_013.txt,g2,g2,g2,g2,IDENTICAL,external\ps3\ep1\background\g2.png,external\ryukishi\ep5\CG\g2.png
_tsum_026.txt,g2_01,g2,g2,g2,IDENTICAL,external\ps3\ep3\background\g2_01.png,external\ryukishi\ep5\CG\g2.png
_mina_019.txt,g3,g3,g3,g3,IDENTICAL,external\ps3\ep1\background\g3.png,external\ryukishi\ep6\CG\g3.png
_tsum_026.txt,g3_01,g3,g3,g3,IDENTICAL,external\ps3\ep3\background\g3_01.png,external\ryukishi\ep6\CG\g3.png
_meak_001.txt,ga1,ga1,NO_MATCH,ga1,AUTOMATIC,external\ps3\ep5\background\ga1.png,external\ryukishi\ep5\CG\ga1.png
_mats_025.txt,gk1,gk1,gk1,gk1,IDENTICAL,external\ps3\ep1\background\gk1.png,external\ryukishi\ep5\CG\gk1.png
_tsum_026.txt,gk1_01,gk1,gk1,gk1,IDENTICAL,external\ps3\ep2\background\gk1_01.png,external\ryukishi\ep5\CG\gk1.png
_mats_025.txt,gk3,gk2,gk2,gk2,IDENTICAL,external\ps3\ep1\background\gk3.png,external\ryukishi\ep5\CG\gk2.png
_kakera36.txt,gr1,gr1,gr1,gr1,IDENTICAL,external\ps3\ep1\background\gr1.png,external\ryukishi\ep6\CG\gr1.png
_tsum_025.txt,gr1_01,gr1,NO_MATCH,gr1,AUTOMATIC,external\ps3\ep6\background\gr1_01.png,external\ryukishi\ep6\CG\gr1.png
_mats_025.txt,gr2,gr2,gr2,gr2,IDENTICAL,external\ps3\ep1\background\gr2.png,external\ryukishi\ep5\CG\gr2.png
_tsum_026.txt,gr2_01,gr2,gr2,gr2,IDENTICAL,external\ps3\ep3\background\gr2_01.png,external\ryukishi\ep5\CG\gr2.png
_kakera36.txt,gr3,gr3,gr3,gr3,IDENTICAL,external\ps3\ep1\background\gr3.png,external\ryukishi\ep5\CG\gr3.png
_mina_ep.txt,gry2,gry1,NO_MATCH,gry1,AUTOMATIC,external\ps3\ep6\background\gry2.png,external\ryukishi\ep6\CG\gry1.png
_kakera45.txt,gy3_01,gy3,gr3,gy3,CONTRADICTORY,external\ps3\ep3\background\gy3_01.png,external\ryukishi\ep6\CG\gy3.png
_tsum_026.txt,gy7,gy1,NO_MATCH,gy3,AUTOMATIC,external\ps3\ep6\background\gy7.png,external\ryukishi\ep6\CG\gy3.png
unknown,haikei,NO_MATCH,haikei,haikei,NAEGLES,external\ps3\ep1\haikei.png,external\ryukishi\ep1\CG\haikei.png
unknown,haikei-,NO_MATCH,haikei,haikei,NAEGLES,external\ps3\ep1\haikei-.png,external\ryukishi\ep1\CG\haikei.png
tata_013_02.txt,hasi1,bg_029,bg_029,bg_029,IDENTICAL,external\ps3\ep1\background\hasi1.png,external\ryukishi\ep1\CG\bg_029.png
hima_002.txt,hasi3,bg_032,bg_032,bg_032,IDENTICAL,external\ps3\ep1\background\hasi3.png,external\ryukishi\ep1\CG\bg_032.png
_mats_024.txt,heri_gunji_01,heri1,NO_MATCH,heri1,AUTOMATIC,external\ps3\ep8\background\heri_gunji_01.png,external\ryukishi\ep8\heri1.png
_mats_016.txt,heya1,heya2,heya2,heya2,IDENTICAL,external\ps3\ep2\background\heya1.png,external\ryukishi\ep5\CG\heya2.png
_kakera15.txt,heya1_04,ima3,heya2,heya2,CONTRADICTORY,external\ps3\ep3\background\heya1_04.png,external\ryukishi\ep5\CG\heya2.png
hima_tips_07.txt,heya1_05,heya1,heya2,heya1,CONTRADICTORY,external\ps3\ep3\background\heya1_05.png,external\ryukishi\ep5\CG\heya1.png
_mats_016.txt,heya6,heya6,NO_MATCH,heya6,AUTOMATIC,external\ps3\ep8\background\heya6.png,external\ryukishi\ep5\CG\heya6.png
_mats_op.txt,hi1,hi2,hi1,hi1,CONTRADICTORY,external\ps3\ep1\background\hi1.png,external\ryukishi\ep5\CG\hi1.png
onik_009.txt,hi1_01,hi1,hi1,hi1,IDENTICAL,external\ps3\ep1\background\hi1_01.png,external\ryukishi\ep5\CG\hi1.png
hima_002.txt,hi3,hi3,hi3,hi3,IDENTICAL,external\ps3\ep1\background\hi3.png,external\ryukishi\ep6\CG\hi3.png
